Gene	Direction
Slc25a27	All_7W
Slc31a2	All_7W
Kmt2a	All_7W
Ccdc96	All_7W
Thoc1	All_7W
Srsf6	All_7W
Tmem151b	All_7W
Strn	All_7W
Eml5	All_7W
Rrnad1	All_7W
Slit2	All_7W
Jade2	All_7W
Ints10	All_7W
Plcxd1	All_7W
Pvr	All_7W
Resp18	All_7W
Hpgd	All_7W
Dlk2	All_7W
Sntb2	All_7W
Rtn4rl2	All_7W
Gfra1	All_7W
Npc1l1	All_7W
Srsf10	All_7W
Smpd3	All_7W
Nim1k	All_7W
Fxyd5	All_7W
Myo1b	All_7W
Lrrc57	All_7W
Arpp21	All_7W
Sowahb	All_7W
Inha	All_7W
AI593442	All_7W
Pcdhga6	All_7W
Brinp3	All_7W
Il15ra	All_7W
Akap8	All_7W
Phldb1	All_7W
Rims3	All_7W
Tpbg	All_7W
Pde8b	All_7W
Ddr2	All_7W
Itgb1bp1	All_7W
Rnf125	All_7W
Zfp329	All_7W
Fbxl4	All_7W
Ccnl1	All_7W
Mcts2	All_7W
Mbd6	All_7W
Hadh	All_7W
Thsd7a	All_7W
Prrt1	All_7W
Taf1a	All_7W
Zfp521	All_7W
Gpc6	All_7W
Fnbp1l	All_7W
Cacna1g	All_7W
Atat1	All_7W
Atp6v0e	All_7W
Sorcs2	All_7W
Thoc2l	All_7W
Pnn	All_7W
Arhgef1	All_7W
Mdn1	All_7W
Cxxc5	All_7W
Letm2	All_7W
Hras	All_7W
Dock1	All_7W
Tmem164	All_7W
Prep	All_7W
Lsr	All_7W
Ovgp1	All_7W
Hdhd5	All_7W
Grk3	All_7W
Fzd4	All_7W
Rrp15	All_7W
Syt6	All_7W
Dgat2	All_7W
Gldc	All_7W
Spred3	All_7W
Atg16l2	All_7W
Hdac10	All_7W
Srrm3	All_7W
Nap1l5	All_7W
1110059G10Rik	All_7W
Krit1	All_7W
Myo16	All_7W
Fndc10	All_7W
Tub	All_7W
Atp1a2	All_7W
Selenbp1	All_7W
Slc16a4	All_7W
Zkscan3	All_7W
Ptpru	All_7W
Lbp	All_7W
Bclaf3	All_7W
Map2k3	All_7W
Iqce	All_7W
Slc25a37	All_7W
Wnt10a	All_7W
Lrrc61	All_7W
Camk4	All_7W
Nkiras2	All_7W
Pnpt1	All_7W
Slc9a2	All_7W
Eps8l2	All_7W
Anpep	All_7W
Tet3	All_7W
Enc1	All_7W
Gmnn	All_7W
Polr3gl	All_7W
Arnt	All_7W
Taf1c	All_7W
Syt9	All_7W
Arhgap10	All_7W
C1qtnf1	All_7W
Ccdc82	All_7W
Rars2	All_7W
Mdm4	All_7W
Mbip	All_7W
Cdh6	All_7W
Ascc2	All_7W
Nxn	All_7W
Pld5	All_7W
Foxp1	All_7W
Dzip1	All_7W
Lrch3	All_7W
Wnt10b	All_7W
Phka2	All_7W
Flt3	All_7W
Kcnd2	All_7W
Tenm3	All_7W
Cep70	All_7W
Gm12258	All_7W
Lgi2	All_7W
Atxn7	All_7W
Dimt1	All_7W
Plekhg5	All_7W
Trmt1	All_7W
Col19a1	All_7W
Emilin1	All_7W
Slc15a2	All_7W
Gfod1	All_7W
Cpsf6	All_7W
Ldb2	All_7W
Gnal	All_7W
Sp9	All_7W
Pdzd7	All_7W
Ccnt2	All_7W
Jmjd6	All_7W
Czib	All_7W
B3gat2	All_7W
Dnajb1	All_7W
Gprin3	All_7W
Dpf1	All_7W
Tmem145	All_7W
Ptpn2	All_7W
Snx18	All_7W
Brd9	All_7W
Lama3	All_7W
Ydjc	All_7W
Camk1g	All_7W
Brinp1	All_7W
Ddx39b	All_7W
Ccdc39	All_7W
Uaca	All_7W
Epha10	All_7W
Bace2	All_7W
Tmem198	All_7W
Jade3	All_7W
Skp2	All_7W
Negr1	All_7W
Mical2	All_7W
Castor2	All_7W
Ptrhd1	All_7W
Zfp961	All_7W
Ano3	All_7W
Mettl3	All_7W
Ino80c	All_7W
Abca7	All_7W
Ltbp4	All_7W
Slc25a42	All_7W
Mfsd3	All_7W
Nav3	All_7W
Hook1	All_7W
Ntng2	All_7W
Stk38	All_7W
Mrgbp	All_7W
Trim39	All_7W
Map7	All_7W
Arid3b	All_7W
Amigo2	All_7W
Uggt2	All_7W
Acsf2	All_7W
Srrt	All_7W
Stard9	All_7W
Mycbp	All_7W
Cfap100	All_7W
9330159F19Rik	All_7W
