Gene	Direction
Stk32a	TETA_All
Dis3l2	TETA_All
Pim2	TETA_All
Sh3bgrl2	TETA_All
Phactr1	TETA_All
Lrrfip1	TETA_All
Ppfia4	TETA_All
Omg	TETA_All
Slc27a3	TETA_All
Tomm70a	TETA_All
Srsf9	TETA_All
Mctp1	TETA_All
Nbea	TETA_All
Actr3b	TETA_All
Map9	TETA_All
Srsf3	TETA_All
Phf20l1	TETA_All
Plekha6	TETA_All
Serac1	TETA_All
Ubr3	TETA_All
Bud23	TETA_All
Pot1b	TETA_All
Nav2	TETA_All
Herpud1	TETA_All
Ssbp3	TETA_All
Sfxn4	TETA_All
Tshz1	TETA_All
Pcx	TETA_All
Fam171a2	TETA_All
Arid5b	TETA_All
Nln	TETA_All
Dab2	TETA_All
Plxna1	TETA_All
Far1	TETA_All
Ralgps1	TETA_All
Hpca	TETA_All
Alkbh1	TETA_All
Angptl2	TETA_All
Supt20	TETA_All
Sumo3	TETA_All
Plscr3	TETA_All
Homer3	TETA_All
Septin9	TETA_All
Dlg4	TETA_All
Ddx55	TETA_All
Mysm1	TETA_All
Adgrl3	TETA_All
9130023H24Rik	TETA_All
Zfp445	TETA_All
Cd34	TETA_All
Ube2b	TETA_All
Fbxo34	TETA_All
Galk2	TETA_All
Tipin	TETA_All
Cask	TETA_All
Tbc1d19	TETA_All
Cenpb	TETA_All
Gad2	TETA_All
Myh3	TETA_All
Mcrs1	TETA_All
Cpt1a	TETA_All
Klhl1	TETA_All
Srsf1	TETA_All
Ipcef1	TETA_All
Dnaja4	TETA_All
Appl2	TETA_All
Rassf4	TETA_All
Lmo3	TETA_All
Caskin1	TETA_All
Nme7	TETA_All
Wwc2	TETA_All
Vangl2	TETA_All
Yeats2	TETA_All
Wdr17	TETA_All
Pls1	TETA_All
Sccpdh	TETA_All
Xpnpep1	TETA_All
Cds1	TETA_All
Tial1	TETA_All
Ino80d	TETA_All
Nbeal1	TETA_All
Pnpla6	TETA_All
Imp4	TETA_All
Flot1	TETA_All
Syt13	TETA_All
Cyld	TETA_All
Fnbp1	TETA_All
Zfc3h1	TETA_All
Map1a	TETA_All
Bdh1	TETA_All
Ctnnal1	TETA_All
9330182L06Rik	TETA_All
Efhd2	TETA_All
Ppp1r7	TETA_All
Mpv17	TETA_All
Mtfmt	TETA_All
Mtmr10	TETA_All
Tsr3	TETA_All
R3hdm1	TETA_All
Cpsf7	TETA_All
Tpt1	TETA_All
Bckdk	TETA_All
C2cd5	TETA_All
Arel1	TETA_All
Slc9a5	TETA_All
Ints2	TETA_All
Celf5	TETA_All
Wipf2	TETA_All
Rps6ka2	TETA_All
Fam13b	TETA_All
Epb41l4b	TETA_All
Cacybp	TETA_All
Map3k2	TETA_All
Ranbp9	TETA_All
Larp1b	TETA_All
Golph3l	TETA_All
Plpbp	TETA_All
Ubxn11	TETA_All
Robo2	TETA_All
Acaca	TETA_All
Prdm4	TETA_All
Smarcd3	TETA_All
Cgnl1	TETA_All
2610507B11Rik	TETA_All
Ryr1	TETA_All
Dtymk	TETA_All
Zeb2	TETA_All
Dpf2	TETA_All
Pot1a	TETA_All
Zeb1	TETA_All
Znrf1	TETA_All
R3hdm2	TETA_All
Ext2	TETA_All
Klhl2	TETA_All
Synrg	TETA_All
Ppig	TETA_All
Ogdh	TETA_All
Fn3krp	TETA_All
Sorcs1	TETA_All
Parp6	TETA_All
Tceal5	TETA_All
Rragd	TETA_All
Lrrc10b	TETA_Downreg
Adora2a	TETA_Downreg
Syndig1l	TETA_Downreg
Drd2	TETA_Downreg
Penk	TETA_Downreg
Gpr6	TETA_Downreg
Gpr88	TETA_Downreg
Rxrg	TETA_Downreg
Rgs9	TETA_Downreg
Ppp1r1b	TETA_Downreg
Gng7	TETA_Downreg
Drd1	TETA_Downreg
Cd4	TETA_Downreg
Scn4b	TETA_Downreg
Pde10a	TETA_Downreg
Slc35d3	TETA_Downreg
Tac1	TETA_Downreg
Gm45623	TETA_Downreg
Asic4	TETA_Downreg
Gpr52	TETA_Downreg
Serpina9	TETA_Downreg
Ecel1	TETA_Downreg
Rarb	TETA_Downreg
