Gene	Direction
DGAT2	All_E18
DGKQ	All_E18
DHCR7	All_E18
DHRS2	All_E18
DLG3	All_E18
DLX1	All_E18
DMPK	All_E18
DPH1	All_E18
DUS3L	All_E18
ECHDC2	All_E18
EFNA3	All_E18
EGR1	All_E18
EID1	All_E18
ELL	All_E18
EMID1	All_E18
ENO1	All_E18
ENOPH1	All_E18
ENTR1	All_E18
EPAS1	All_E18
EPHX1	All_E18
EPHX4	All_E18
ERCC6	All_E18
ERICH1	All_E18
ERMP1	All_E18
ESRRA	All_E18
ETNK2	All_E18
ETS2	All_E18
ETV1	All_E18
EYA2	All_E18
FAM107A	All_E18
PABIR1	All_E18
FAM133B	All_E18
FAM43B	All_E18
FAM71E1	All_E18
FANCB	All_E18
FANCF	All_E18
FASN	All_E18
FBL	All_E18
FBXO21	All_E18
FCRL4	All_E18
FDFT1	All_E18
FHL2	All_E18
FLT1	All_E18
FMNL2	All_E18
FNIP2	All_E18
FOXK2	All_E18
FSD1L	All_E18
GAL3ST1	All_E18
GAPDH	All_E18
GART	All_E18
GCDH	All_E18
GDPD3	All_E18
C11orf71	All_E18
ZNF34	All_E18
GPI	All_E18
GPR52	All_E18
GSG1L	All_E18
GTPBP2	All_E18
HCFC2	All_E18
HERC1	All_E18
HEXIM2	All_E18
HID1	All_E18
HIF3A	All_E18
HIGD1B	All_E18
HK2	All_E18
HNRNPUL2	All_E18
HNRNPUL2-BSCL2	All_E18
HOPX	All_E18
HR	All_E18
HSD17B11	All_E18
HSPB1	All_E18
IDH2	All_E18
IER2	All_E18
IER3	All_E18
IFT88	All_E18
IGSF3	All_E18
IL13RA1	All_E18
IL17D	All_E18
IL18	All_E18
IL1RAP	All_E18
INO80C	All_E18
INSYN2B	All_E18
ITFG2	All_E18
ITM2C	All_E18
ITPA	All_E18
JMJD7	All_E18
KCNA6	All_E18
KCTD5	All_E18
KCTD7	All_E18
KDM3A	All_E18
KDM5B	All_E18
KDM7A	All_E18
KDR	All_E18
KIFC1	All_E18
KLF13	All_E18
KLF16	All_E18
KLHL29	All_E18
LAMA4	All_E18
LARP6	All_E18
LCP1	All_E18
LDLR	All_E18
LITAF	All_E18
LIX1	All_E18
LNX2	All_E18
LONRF1	All_E18
LRIF1	All_E18
LRRC3B	All_E18
LRRC8C	All_E18
LTV1	All_E18
LUZP2	All_E18
LYRM1	All_E18
MAIP1	All_E18
MANEA	All_E18
MANF	All_E18
MCAM	All_E18
MCPH1	All_E18
MCUB	All_E18
MFSD4B	All_E18
MICAL1	All_E18
MID1	All_E18
MKNK2	All_E18
MMGT1	All_E18
MMP11	All_E18
MN1	All_E18
MOB3C	All_E18
MPP2	All_E18
MRC2	All_E18
MRPL19	All_E18
MRPL54	All_E18
MRPS31	All_E18
MSH2	All_E18
MSH6	All_E18
MTA3	All_E18
MTERF3	All_E18
MTHFD2	All_E18
MUS81	All_E18
MVD	All_E18
MYCBP	All_E18
MYH9	All_E18
MYO19	All_E18
MZT2A	All_E18
MZT2B	All_E18
NAGK	All_E18
NANOS3	All_E18
NARF	All_E18
NAV3	All_E18
NCLN	All_E18
NDUFAF4	All_E18
NHLH2	All_E18
NID1	All_E18
NID2	All_E18
NOL4L	All_E18
NOL9	All_E18
NOP56	All_E18
NPDC1	All_E18
NR2C1	All_E18
NRCAM	All_E18
NSMAF	All_E18
NTHL1	All_E18
NUBP1	All_E18
NYAP2	All_E18
OLFM4	All_E18
OPN3	All_E18
OTUD7B	All_E18
P3H3	All_E18
P4HA1	All_E18
PACSIN3	All_E18
PANK2	All_E18
PARP12	All_E18
PCDH1	All_E18
PCDHB14	All_E18
PCDHGB7	All_E18
PCGF5	All_E18
PDCD2L	All_E18
PDGFRB	All_E18
PDK1	All_E18
PEAK1	All_E18
PECAM1	All_E18
PELO	All_E18
PFKFB1	All_E18
PHACTR4	All_E18
PHF1	All_E18
PHPT1	All_E18
PIDD1	All_E18
PIGO	All_E18
PISD	All_E18
PLA2G7	All_E18
PLCD3	All_E18
PLEKHF2	All_E18
PLEKHH1	All_E18
PLPP6	All_E18
POLD2	All_E18
POLR2M	All_E18
PPP1R10	All_E18
PPP1R3F	All_E18
PPP2R3A	All_E18
PRDM11	All_E18
PRNP	All_E18
PRSS38	All_E18
PSPC1	All_E18
PTPRB	All_E18
PVR	All_E18
PWP1	All_E18
PXDC1	All_E18
PYGL	All_E18
RAB3IL1	All_E18
RASGRF1	All_E18
RDH11	All_E18
RECQL5	All_E18
RERE	All_E18
RIOK1	All_E18
RIPOR1	All_E18
RLF	All_E18
RNASE4	All_E18
RNF19A	All_E18
RNF213	All_E18
RPRD2	All_E18
RPS2	All_E18
RPUSD1	All_E18
RPUSD2	All_E18
RRBP1	All_E18
RWDD2B	All_E18
S100A13	All_E18
SAll_E181	All_E18
SC5D	All_E18
SCAMP2	All_E18
SCAND1	All_E18
SCFD2	All_E18
SDCCAG8	All_E18
SELENOP	All_E18
SEMA4B	All_E18
SHANK3	All_E18
SHD	All_E18
SLC16A3	All_E18
